"ParticipantId","Event.Nr","CDA.nSCR","CDA.Latency","CDA.AmpSum","CDA.SCR","CDA.ISCR","CDA.PhasicMax","CDA.Tonic","TTP.nSCR","TTP.Latency","TTP.AmpSum","Global.Mean","Global.MaxDeflection","Event.Name","EmoId","ExpId","VideoId","Participant","Sex","Age","Language","RepId","Tonic","transfCDA.SCR","hand","Repeated"
"006m19ru",2,2,1.187,2.8787,0.3591,17.238,17.5363,27.414,2,"2.812",0.7602,33.006100000000004,0.8349,5,"Disgust","Face",1352,6,"m",19,"ru",1,27.414,0.9026544769966514,"R",FALSE
"006m19ru",3,3,1,1.6563,0.2201,10.5643,9.528,27.5101,2,"2.375",0.6922,30.0377,0.3843,3,"Sad","Face",1352,6,"m",19,"ru",1,27.5101,0.859531909628028,"R",FALSE
"006m19ru",4,3,1.312,3.0154,0.3689,17.7083,15.3055,26.64,1,"2",1.7009,29.2604,1.2454,2,"Happy","Face",1352,6,"m",19,"ru",1,26.64,0.9050881221891196,"R",FALSE
"006m19ru",5,3,1,1.6057,0.1884,9.0452,8.9577,26.97,1,"1.687",0.4952,29.6863,0.5035,7,"Surprise","Face",1352,6,"m",19,"ru",1,26.97,0.8462683325729656,"R",FALSE
"006m19ru",6,1,2.312,0.6722,0.1836,8.811,13.7738,27.1399,2,"2.062",1.1381,28.3332,0.3267,4,"Neutral","Face",1352,6,"m",19,"ru",1,27.1399,0.8440871089297058,"R",FALSE
"006m19ru",7,4,1,1.8558,0.2041,9.7958,8.6215,26.2801,1,"2.875",0.7871,27.845,0.6901,6,"Fear","Face",1352,6,"m",19,"ru",1,26.2801,0.8530692754323828,"R",FALSE
"006m19ru",8,3,1.187,0.7901,0.0885,4.2459,2.9027,26.3185,2,"2.062",0.1138,27.615,0.1098,3,"Sad","Face",1352,6,"m",19,"ru",2,26.3185,0.7846831504369882,"R",FALSE
"006m19ru",9,2,2.25,1.462,0.2036,9.7742,11.6804,26.2031,1,"2.188",0.8874,27.7397,0.8583,7,"Surprise","Face",1352,6,"m",19,"ru",2,26.2031,0.8528600615271009,"R",FALSE
"006m19ru",10,3,1.625,2.0875,0.2591,12.4391,7.9403,26.2492,1,"2.062",1.2896,28.076,1.0916,5,"Disgust","Face",1352,6,"m",19,"ru",2,26.2492,0.8736686282125421,"R",FALSE
"006m19ru",11,4,1.563,0.502,0.0637,3.0593,1.9818,26.6717,1,"3.125",0.0384,28.0909,0.0566,6,"Fear","Face",1352,6,"m",19,"ru",2,26.6717,0.7593009499779443,"R",FALSE
"006m19ru",12,2,1.25,0.7206,0.0837,4.0192,6.2445,26.8069,1,"2.25",0.2908,28.2005,0.3039,1,"Anger","Face",1352,6,"m",19,"ru",2,26.8069,0.7803196542182201,"R",FALSE
"006m19ru",13,5,1.188,0.9222,0.0796,3.8208,3.3092,26.7735,1,"3.75",0.5965,27.9221,0.0893,4,"Neutral","Face",1352,6,"m",19,"ru",2,26.7735,0.7764103332338954,"R",FALSE
"006m19ru",14,2,1.375,2.442,0.2932,14.0728,16.676,26.7214,1,"1.187",1.9927,28.3853,2.0119,2,"Happy","Face",1352,6,"m",19,"ru",2,26.7214,0.8845377994599415,"R",TRUE
"006m19ru",15,2,1.312,0.8991,0.1188,5.703,4.614,26.6049,1,"1.187",0.2524,28.1515,0.2621,2,"Happy","Face",1352,6,"m",19,"ru",3,26.6049,0.8081307718519233,"R",FALSE
"006m19ru",16,3,1.437,2.4399,0.3026,14.5263,13.0903,26.209,2,"1.375",1.4426,28.4814,1.223,5,"Disgust","Face",1352,6,"m",19,"ru",3,26.209,0.8873335293740394,"R",FALSE
"006m19ru",17,2,2.062,0.8398,0.1365,6.5541,5.8513,26.6643,1,"2.625",0.3457,28.7986,0.3563,3,"Sad","Face",1352,6,"m",19,"ru",3,26.6643,0.8194326516376739,"R",FALSE
"006m19ru",18,2,1.125,0.8045,0.0491,2.3566,8.1538,27.4365,0,NA,0,28.796,0.4854,1,"Anger","Face",1352,6,"m",19,"ru",3,27.4365,0.739789476542371,"R",FALSE
"006m19ru",19,3,1.5,1.1203,0.1648,7.9121,10.2383,27.3036,2,"1.438",0.7529,28.3322,0.6619,6,"Fear","Face",1352,6,"m",19,"ru",3,27.3036,0.8350177756530084,"R",FALSE
"006m19ru",20,3,1.187,0.5121,0.0554,2.6584,3.6054,27.4924,1,"2.125",0.187,28.4165,0.2019,4,"Neutral","Face",1352,6,"m",19,"ru",3,27.4924,0.7487743804678284,"R",FALSE
"006m19ru",21,1,2.313,1.5152,0.136,6.5275,19.3644,27.5482,1,"1.938",1.3808,29.126,1.5508,7,"Surprise","Face",1352,6,"m",19,"ru",3,27.5482,0.819131997239627,"R",FALSE
"006m19ru",22,2,1.062,1.0373000000000001,0.1146,5.5019,4.9617000000000004,27.2362,1,"2.562",0.2384,28.6869,0.2555,6,"Fear","Face",1352,6,"m",19,"ru",4,27.2362,0.8052272466143411,"R",FALSE
"006m19ru",23,3,1,1.5376,0.1765,8.4735,9.8943,26.7662,2,"1.625",0.6025,28.7199,0.5988,5,"Disgust","Face",1352,6,"m",19,"ru",4,26.7662,0.84076470324938,"R",FALSE
"006m19ru",24,2,1,0.7493,0.3264,15.6669,23.5725,26.2901,2,"3",2.2008,28.7322,0.4036,2,"Happy","Face",1352,6,"m",19,"ru",4,26.2901,0.8940771897003102,"R",FALSE
"006m19ru",25,3,1.625,0.806,0.093,4.4623,2.2107,26.7621,1,"2.688",0.0226,29.0889,0.0283,4,"Neutral","Face",1352,6,"m",19,"ru",4,26.7621,0.7885846058547379,"R",FALSE
"006m19ru",26,3,1.187,0.8991,0.1385,6.6497,6.7652,27.3949,1,"2.625",1.3106,28.826,0.2385,7,"Surprise","Face",1352,6,"m",19,"ru",4,27.3949,0.8206254419802111,"R",FALSE
"006m19ru",27,1,3.5,0.878,0.1453,6.975,16.0939,26.6642,0,NA,0,29.8573,0.7268,3,"Sad","Face",1352,6,"m",19,"ru",4,26.6642,0.824568161051258,"R",FALSE
"006m19ru",28,3,1.937,0.8812,0.1071,5.1425,2.3907,26.4699,0,NA,0,29.7137,0.0057,1,"Anger","Face",1352,6,"m",19,"ru",4,26.4699,0.799795483075532,"R",FALSE
"006m19ru",29,3,1.5,1.3235,0.1697,8.1458,7.772,27.738,1,"2.875",0.6295,29.2099,0.3878,4,"Neutral","Face",1352,6,"m",19,"ru",5,27.738,0.8374679282239075,"R",FALSE
"006m19ru",30,4,1.375,0.987,0.1256,6.0298,5.6195,27.7121,1,"3.312",0.3098,29.0416,0.2237,7,"Surprise","Face",1352,6,"m",19,"ru",5,27.7121,0.8126414379144415,"R",FALSE
"006m19ru",31,4,1.063,0.6871,0.078,3.7461,2.7585,27.9714,2,"2.125",0.1444,28.9281,0.0934,3,"Sad","Face",1352,6,"m",19,"ru",5,27.9714,0.7748354108892602,"R",FALSE
"006m19ru",32,2,1.188,0.7687,0.1007,4.8319,5.9407,27.617,1,"1.813",0.3007,28.8365,0.3075,5,"Disgust","Face",1352,6,"m",19,"ru",5,27.617,0.7948825207205934,"R",FALSE
"006m19ru",33,1,1.187,2.4356,0.1612,7.7395,27.8929,27.2252,0,NA,0,30.073,1.9015,1,"Anger","Face",1352,6,"m",19,"ru",5,27.2252,0.833175524863156,"R",FALSE
"006m19ru",34,2,1.125,0.5263,0.0522,2.5048,3.3899,27.435,1,"2.375",0.028,29.0078,0.1478,6,"Fear","Face",1352,6,"m",19,"ru",5,27.435,0.7443326168389582,"R",FALSE
"006m19ru",35,3,1.125,0.6985,0.0909,4.3654,3.9646,27.9914,1,"3.063",0.2136,28.8779,0.219,2,"Happy","Face",1352,6,"m",19,"ru",5,27.9914,0.7867855739082708,"R",FALSE
"006m19ru",36,3,1.25,1.3793,0.171,8.2073,7.5995,27.7282,1,"2.313",2.0155,28.7835,0.5554,5,"Disgust","Face",1352,6,"m",19,"ru",6,27.7282,0.8381072761051247,"R",FALSE
"006m19ru",37,2,1.062,0.8926,0.0732,3.5136,4.5382,27.7048,1,"2.812",0.052,29.1445,0.1823,1,"Anger","Face",1352,6,"m",19,"ru",6,27.7048,0.7699297625199875,"R",FALSE
"006m19ru",38,3,1.5,0.8281,0.1227,5.889,4.7094,27.8456,1,"2.625",0.4382,28.8203,0.3192,2,"Happy","Face",1352,6,"m",19,"ru",6,27.8456,0.8107453309594733,"R",FALSE
"006m19ru",39,4,1.063,1.02,0.1193,5.7285,3.3233,26.898,1,"2.375",0.0467,28.7732,0.0551,6,"Fear","Face",1352,6,"m",19,"ru",6,26.898,0.8084702517713216,"R",FALSE
"006m19ru",40,2,1.5,1.1337,0.1334,6.4019,8.3105,26.9468,1,"2.125",0.3785,29.4439,0.3905,4,"Neutral","Face",1352,6,"m",19,"ru",6,26.9468,0.8175523720850989,"R",FALSE
"006m19ru",41,1,2.562,0.1219,0.0241,1.1567,6.3059,27.5035,0,NA,0,29.2705,0.3305,3,"Sad","Face",1352,6,"m",19,"ru",6,27.5035,0.6889722091391169,"R",FALSE
"006m19ru",42,3,1.375,5.6383,0.5891,28.2745,30.5375,26.9038,1,"2.625",4.8418,29.0106,1.6785,7,"Surprise","Face",1352,6,"m",19,"ru",6,26.9038,0.9484597432530186,"R",FALSE
"006m19ru",43,2,2.25,4.663,0.6599,31.6741,18.9703,26.1454,1,"1.75",3.2591,31.1162,3.212,8,"Anger","Word",1352,6,"m",19,"ru",1,26.1454,0.9592853516957708,"R",FALSE
"006m19ru",44,1,2.062,2.084,0.2074,9.9531,17.8521,27.4555,1,"1.687",1.2023,31.0231,1.2213,12,"Disgust","Word",1352,6,"m",19,"ru",1,27.4555,0.8544386303969994,"R",FALSE
"006m19ru",45,1,2.187,0.8509,0.2327,11.1707,13.8092,27.8853,1,"3.687",1.1399,30.0035,0.5653,14,"Surprise","Word",1352,6,"m",19,"ru",1,27.8853,0.8643301018081053,"R",FALSE
"006m19ru",46,1,2.437,1.6024,0.1927,9.2492,10.3758,27.2898,1,"1.625",0.8641,29.4521,0.8742,10,"Sad","Word",1352,6,"m",19,"ru",1,27.2898,0.848180280924011,"R",FALSE
"006m19ru",47,2,1.375,2.2947,0.3308,15.8764,18.9463,27.1324,2,"2.125",2.4334,29.1762,1.5507,9,"Happy","Word",1352,6,"m",19,"ru",1,27.1324,0.895275191364752,"R",FALSE
"006m19ru",48,1,2.813,1.0853,0.1911,9.172,7.151,26.5305,1,"2.75",0.1031,29.9492,0.1115,11,"Neutral","Word",1352,6,"m",19,"ru",1,26.5305,0.8474733863363421,"R",FALSE
"006m19ru",49,1,2.563,2.1325,0.3487,16.7365,18.1762,25.8416,1,"2.188",1.1636,29.4736,1.171,13,"Fear","Word",1352,6,"m",19,"ru",1,25.8416,0.9000055648321998,"R",FALSE
"006m19ru",50,3,1.187,3.0163,0.3486,16.731,11.7878,26.0159,1,"2.875",1.0287,29.5056,0.5321,9,"Happy","Word",1352,6,"m",19,"ru",2,26.0159,0.8999797511891734,"R",FALSE
"006m19ru",51,2,2.875,3.7736,0.4498,21.5897,17.1576,26.6468,1,"2.562",2.5663,30.0682,1.7669,8,"Anger","Word",1352,6,"m",19,"ru",2,26.6468,0.9232130719422498,"R",FALSE
"006m19ru",52,3,1.437,1.3079,0.1437,6.8955,6.9176,27.4893,1,"3.625",0.3228,29.6824,0.0777,11,"Neutral","Word",1352,6,"m",19,"ru",2,27.4893,0.823655640374043,"R",FALSE
"006m19ru",53,2,1.375,1.6577,0.1984,9.5255,14.5418,27.7327,1,"2.062",1.1935,29.5917,1.2068,14,"Surprise","Word",1352,6,"m",19,"ru",2,27.7327,0.8506563862285345,"R",FALSE
"006m19ru",54,2,1.5,2.0462,0.2457,11.793,12.8361,26.8902,1,"2.375",0.8091,29.1003,0.8198,13,"Fear","Word",1352,6,"m",19,"ru",2,26.8902,0.869041499018071,"R",FALSE
"006m19ru",55,1,2.688,3.2521,0.3424,16.4357,30.2721,25.9313,1,"2.25",2.2095,30.2225,2.2379,12,"Disgust","Word",1352,6,"m",19,"ru",2,25.9313,0.8983661418164915,"R",FALSE
"006m19ru",56,2,1.188,1.3782,0.1797,8.6233,6.2427,25.9476,2,"1.125",0.2155,28.939,0.1691,10,"Sad","Word",1352,6,"m",19,"ru",2,25.9476,0.842276740325891,"R",FALSE
"006m19ru",57,2,1.375,1.602,0.1459,7.0046,19.8477,26.6945,1,"1.812",1.2276,29.3356,1.2685,11,"Neutral","Word",1352,6,"m",19,"ru",3,26.6945,0.8249080261264109,"R",FALSE
"006m19ru",58,2,1.75,1.7946,0.2191,10.5188,10.267,27.1907,1,"1",1.0894,28.8757,1.1031,8,"Anger","Word",1352,6,"m",19,"ru",3,27.1907,0.8591405900834109,"R",FALSE
"006m19ru",59,2,1.813,1.4657,0.2072,9.9438,6.5635,26.9017,1,"2.625",0.6417,28.9577,0.523,13,"Fear","Word",1352,6,"m",19,"ru",3,26.9017,0.8543561993810322,"R",FALSE
"006m19ru",60,1,3.875,1.5465,0.171,8.2102,9.9981,26.8038,1,"3.375",0.9853,29.3435,0.2572,10,"Sad","Word",1352,6,"m",19,"ru",3,26.8038,0.8381072761051247,"R",FALSE
"006m19ru",61,3,1.25,0.53,0.0709,3.405,3.5351,27.4753,1,"1.125",0.0758,29.096,0.1025,12,"Disgust","Word",1352,6,"m",19,"ru",3,27.4753,0.7674756821296292,"R",FALSE
"006m19ru",62,4,1.563,0.4019,0.0497,2.3855,1.5933,27.7765,1,"3.375",0.0459,28.6253,0.04,14,"Surprise","Word",1352,6,"m",19,"ru",3,27.7765,0.7406885632173125,"R",FALSE
"006m19ru",63,1,3.375,0.2321,0.0303,1.4564,1.8978,27.9285,1,"3.188",0.06,28.6522,0.063,9,"Happy","Word",1352,6,"m",19,"ru",3,27.9285,0.7049271910237844,"R",FALSE
"006m19ru",64,2,1.5,0.9811,0.1013,4.8626,10.43,27.858,1,"2.312",0.7427,28.6034,0.7505,14,"Surprise","Word",1352,6,"m",19,"ru",4,27.858,0.7953548698356004,"R",FALSE
"006m19ru",65,1,2.5,0.8115,0.101,4.8461,6.8095,27.4323,1,"2.188",0.4545,28.4751,0.4656,9,"Happy","Word",1352,6,"m",19,"ru",4,27.4323,0.795119010957446,"R",FALSE
"006m19ru",66,3,1.313,0.619,0.0788,3.7842,3.1702,27.2859,1,"3.125",0.2566,28.2355,0.1879,10,"Sad","Word",1352,6,"m",19,"ru",4,27.2859,0.7756264696645117,"R",FALSE
"006m19ru",67,3,1.125,0.3068,0.0345,1.6539,2.2459,27.5783,1,"2.375",0.1366,28.064,0.1409,12,"Disgust","Word",1352,6,"m",19,"ru",4,27.5783,0.7141376161600684,"R",FALSE
"006m19ru",68,4,1.562,0.3534,0.0448,2.1495,1.1639,27.534,0,NA,0,28.3147,0.0119,11,"Neutral","Word",1352,6,"m",19,"ru",4,27.534,0.7330402157843271,"R",FALSE
"006m19ru",69,3,1.312,1.2913,0.1732,8.3154,10.0107,27.3068,1,"2.375",0.848,28.5578,0.8497,8,"Anger","Word",1352,6,"m",19,"ru",4,27.3068,0.8391793505754854,"R",FALSE
"006m19ru",70,3,1.438,2.2999,0.2887,13.8588,14.319,27.3363,1,"2.125",2.0104,28.471800000000002,1.3309,13,"Fear","Word",1352,6,"m",19,"ru",4,27.3363,0.8831707526344305,"R",FALSE
"006m19ru",71,3,1.25,1.0214,0.1105,5.3042,7.0465,27.5282,1,"2.437",0.4364,28.7591,0.4448,11,"Neutral","Word",1352,6,"m",19,"ru",5,27.5282,0.8022989573477187,"R",FALSE
"006m19ru",72,4,1.062,3.4787,0.4414,21.187,24.0707,27.0619,2,"1.5",2.2966,28.9201,1.9224,8,"Anger","Word",1352,6,"m",19,"ru",5,27.0619,0.9214743120308876,"R",FALSE
"006m19ru",73,2,1.125,0.9301,0.1158,5.5571,3.8148,27.3009,1,"2.312",0.1337,29.5393,0.1413,10,"Sad","Word",1352,6,"m",19,"ru",5,27.3009,0.8060664696041681,"R",FALSE
"006m19ru",74,2,1.5,1.0788,0.2167,10.4015,14.2692,27.9402,1,"2.312",1.6127,29.2713,0.6428,14,"Surprise","Word",1352,6,"m",19,"ru",5,27.9402,0.8581948245381484,"R",FALSE
"006m19ru",75,2,2.062,1.993,0.2802,13.4519,11.6856,27.9014,2,"2",1.2675,29.4171,0.9861,9,"Happy","Word",1352,6,"m",19,"ru",5,27.9014,0.8805353849576625,"R",FALSE
"006m19ru",76,3,1.375,4.8091,0.5928,28.4548,21.5534,27.6596,1,"2.187",3.8918,30.0408,2.9114,13,"Fear","Word",1352,6,"m",19,"ru",5,27.6596,0.9490537717420376,"R",FALSE
"006m19ru",77,3,1.375,2.2145,0.3032,14.553,15.4141,27.731,2,"2.688",0.933,30.5224,0.6085,12,"Disgust","Word",1352,6,"m",19,"ru",5,27.731,0.8875093144600451,"R",TRUE
"006m19ru",78,1,2.687,0.8604,0.1051,5.0439,7.7986,28.1918,1,"2.375",0.4599,29.8953,0.4709,12,"Disgust","Word",1352,6,"m",19,"ru",6,28.1918,0.7982892327782068,"R",FALSE
"006m19ru",79,3,2,3.6842,0.4191,20.1177,29.2152,27.8538,2,"1.812",2.4171,29.4421,0.892,10,"Sad","Word",1352,6,"m",19,"ru",6,27.8538,0.9167095718732144,"R",FALSE
"006m19ru",80,2,2,0.8433,0.1398,6.7118,6.8522,27.3544,2,"1.813",0.2324,29.585,0.2302,8,"Anger","Word",1352,6,"m",19,"ru",6,27.3544,0.8213924698840517,"R",FALSE
"006m19ru",81,5,1.625,0.7601,0.1,4.798,2.1343,27.563,0,NA,0,29.9602,0,11,"Neutral","Word",1352,6,"m",19,"ru",6,27.563,0.7943282347242815,"R",FALSE
"006m19ru",82,2,1.313,2.3243,0.3021,14.5,18.8194,27.577,1,"2.375",1.6504,29.6094,1.6636,13,"Fear","Word",1352,6,"m",19,"ru",6,27.577,0.8871868020107395,"R",FALSE
"006m19ru",83,3,1.25,0.9842,0.1226,5.8854,3.9204,27.423,1,"3.187",0.1225,29.541,0.1256,14,"Surprise","Word",1352,6,"m",19,"ru",6,27.423,0.8106792312998247,"R",FALSE
"006m19ru",84,2,2.563,0.2607,0.0309,1.4809,1.3232,28.1275,0,NA,0,29.2178,0.0073,9,"Happy","Word",1352,6,"m",19,"ru",6,28.1275,0.7063108015704603,"R",FALSE
"007m35en",1,3,1.75,1.047,0.1188,5.7043,4.9228,3.3457,1,"1.375",0.5431,4.4006,0.4852,1,"Anger","Face",1353,7,"m",35,"en",1,3.3457,0.8081307718519233,"R",FALSE
"007m35en",2,2,1.812,0.9728,0.1317,6.3218,6.7022,3.5525,1,"1.5",0.6603,4.7074,0.671,2,"Happy","Face",1353,7,"m",35,"en",1,3.5525,0.8165044903935567,"R",FALSE
"007m35en",3,1,2.875,0.3833,0.0491,2.3584,3.5599,3.7674,1,"2.5",0.2754,4.3166,0.2781,3,"Sad","Face",1353,7,"m",35,"en",1,3.7674,0.739789476542371,"R",FALSE
"007m35en",4,1,2.563,0.3512,0.0357,1.713,3.7578,3.8623,1,"2.188",0.2859,4.1839,0.289,4,"Neutral","Face",1353,7,"m",35,"en",1,3.8623,0.7165835292039521,"R",FALSE
"007m35en",5,1,2.813,0.3681,0.047,2.2543,2.7283,3.7779,1,"2.188",0.2927,4.0621,0.2947,5,"Disgust","Face",1353,7,"m",35,"en",1,3.7779,0.7365628079748759,"R",FALSE
"007m35en",6,2,2.688,0.0783,0.0114,0.5484,0.6355,3.753,1,"2.563",0.0247,3.9168,0.0258,6,"Fear","Face",1353,7,"m",35,"en",1,3.753,0.6392790689262835,"R",FALSE
"007m35en",7,0,NA,0,0.009,0.4306,1.0736,3.7243,1,"3.438",0.1984,3.7574,0.0173,7,"Surprise","Face",1353,7,"m",35,"en",1,3.7243,0.6243444434698037,"R",FALSE
"007m35en",8,2,2.437,0.292,0.0399,1.9145,2.868,3.6786,1,"2.875",0.2597,3.7388,0.1555,5,"Disgust","Face",1353,7,"m",35,"en",2,3.6786,0.7245982645941561,"R",FALSE
"007m35en",9,1,1.062,0.0109,0.0271,1.302,2.8254,3.6111,1,"3.5",0.2674,3.7067,0.0484,6,"Fear","Face",1353,7,"m",35,"en",2,3.6111,0.6971029636433924,"R",FALSE
"007m35en",10,2,1.188,0.2165,0.0269,1.2932,1.3789,3.5379,1,"3.125",0.0917,3.7212,0.0632,2,"Happy","Face",1353,7,"m",35,"en",2,3.5379,0.6965867799202448,"R",FALSE
"007m35en",11,2,1.625,0.223,0.0317,1.5236,1.7888,3.5039,1,"3",0.1652,3.647,0.1152,7,"Surprise","Face",1353,7,"m",35,"en",2,3.5039,0.7081184763505768,"R",FALSE
"007m35en",12,1,1.938,0.0832,0.0099,0.4752,0.7027,3.4988,1,"1.563",0.0509,3.6106,0.0523,3,"Sad","Face",1353,7,"m",35,"en",2,3.4988,0.6303235297139818,"R",FALSE
"007m35en",13,2,1.812,0.2435,0.0322,1.5436,2.4049,3.4508,1,"2.562",0.2024,3.6019,0.2008,1,"Anger","Face",1353,7,"m",35,"en",2,3.4508,0.709227533195358,"R",FALSE
"007m35en",14,1,3.562,0.0352,0.006,0.2877,0.7009,3.4614,0,NA,0,3.6407,0.0314,4,"Neutral","Face",1353,7,"m",35,"en",2,3.4614,0.5995358053309262,"R",FALSE
"007m35en",15,1,3.062,0.0528,0.0073,0.35,0.5078,3.4747,1,"2.687",0.0397,3.5258,0.0405,3,"Sad","Face",1353,7,"m",35,"en",3,3.4747,0.6114096457931081,"R",FALSE
"007m35en",16,2,1.062,0.0559,0.0049,0.235,0.32,3.4185,0,NA,0,3.4964,0.0153,2,"Happy","Face",1353,7,"m",35,"en",3,3.4185,0.5875158777411962,"R",FALSE
"007m35en",17,2,1.563,0.4429,0.05,2.3984,3.3327,3.3677,1,"3.188",0.3831,3.5496,0.1445,1,"Anger","Face",1353,7,"m",35,"en",3,3.3677,0.7411344491069477,"R",FALSE
"007m35en",18,1,2.812,0.1523,0.0181,0.8678,1.2668,3.4015,1,"2.5",0.0879,3.7248,0.0909,4,"Neutral","Face",1353,7,"m",35,"en",3,3.4015,0.6695266330923515,"R",FALSE
"007m35en",19,1,3.875,0.3408,0.0345,1.6544,3.4273,3.4849,1,"3.437",0.3218,3.6006,0.0934,7,"Surprise","Face",1353,7,"m",35,"en",3,3.4849,0.7141376161600684,"R",FALSE
"007m35en",20,3,1.312,0.3182,0.0386,1.8546,2.6616,3.5103,1,"3.25",0.269,3.6358,0.1345,5,"Disgust","Face",1353,7,"m",35,"en",3,3.5103,0.7222020726358309,"R",FALSE
"007m35en",21,1,1.625,0.1829,0.0156,0.7505,1.6116,3.5201,1,"1.062",0.1278,3.7627,0.1293,6,"Fear","Face",1353,7,"m",35,"en",3,3.5201,0.6596483186728231,"R",FALSE
"007m35en",22,1,3.875,0.1976,0.0201,0.9633,1.1773,3.5408,1,"3.125",0.1634,3.6449,0.0559,1,"Anger","Face",1353,7,"m",35,"en",4,3.5408,0.6765807011018072,"R",FALSE
"007m35en",24,1,2.063,0.252,0.0232,1.1144,2.1775,3.4974,1,"1.438",0.2146,3.7211,0.2174,5,"Disgust","Face",1353,7,"m",35,"en",4,3.4974,0.6863549947611008,"R",FALSE
"007m35en",25,1,3.938,0.1405,0.0155,0.7417,1.2976,3.4749,1,"3.625",0.0852,3.7164,0.0345,7,"Surprise","Face",1353,7,"m",35,"en",4,3.4749,0.6592242424474286,"R",FALSE
"007m35en",26,2,1.875,0.3037,0.0375,1.8024,3.06,3.5062,1,"2.437",0.2737,3.6792,0.2764,2,"Happy","Face",1353,7,"m",35,"en",4,3.5062,0.7201171048297104,"R",FALSE
"007m35en",27,1,3.812,0.0893,0.0122,0.586,0.7775,3.5098,1,"3.437",0.0584,3.6255,0.0221,3,"Sad","Face",1353,7,"m",35,"en",4,3.5098,0.6436295619603591,"R",FALSE
"007m35en",28,2,2.062,0.191,0.0238,1.1403,1.6582,3.4985,2,"1.625",0.1543,3.6445,0.1348,6,"Fear","Face",1353,7,"m",35,"en",4,3.4985,0.6881097249469589,"R",FALSE
"007m35en",29,0,NA,0,0.0013,0.0628,0.0669,3.4969,0,NA,0,3.5663,8e-4,7,"Surprise","Face",1353,7,"m",35,"en",5,3.4969,0.5145106102604077,"R",FALSE
"007m35en",30,2,2.125,0.0866,0.011,0.5266,0.5165,3.5044,1,"1.313",0.0816,3.5892,0.0821,2,"Happy","Face",1353,7,"m",35,"en",5,3.5044,0.6369997597182926,"R",FALSE
"007m35en",31,0,NA,0,0.0016,0.0755,0.3548,3.5047,0,NA,0,3.5786,0.0246,6,"Fear","Face",1353,7,"m",35,"en",5,3.5047,0.5253055608807534,"R",FALSE
"007m35en",33,3,2.312,0.052,0.0065,0.3127,0.2263,3.4824,1,"2.25",0.212,3.5294,0.0199,5,"Disgust","Face",1353,7,"m",35,"en",5,3.4824,0.6043539092316518,"R",FALSE
"007m35en",35,1,2,0.3388,0.0419,2.0115,2.8181,3.4409,1,"1.375",0.2739,3.6932,0.2753,1,"Anger","Face",1353,7,"m",35,"en",5,3.4409,0.7281509195434561,"R",FALSE
"007m35en",36,2,1.313,0.7948,0.0938,4.5004,5.6675,3.3891,1,"3.438",0.3458,3.9715,0.284,6,"Fear","Face",1353,7,"m",35,"en",6,3.3891,0.789260346541044,"R",FALSE
"007m35en",37,1,1.75,0.0679,0.0136,0.6529,0.5072,3.4702,0,NA,0,3.8106,0.0022,2,"Happy","Face",1353,7,"m",35,"en",6,3.4702,0.6506596733735279,"R",FALSE
"007m35en",39,1,3.25,0.2868,0.0375,1.8001,2.1586,3.6168,1,"2.313",0.2552,3.7022,0.2469,1,"Anger","Face",1353,7,"m",35,"en",6,3.6168,0.7201171048297104,"R",FALSE
"007m35en",40,3,1.312,0.1245,0.0155,0.7456,0.5646,3.5802,1,"3.062",0.0288,3.7473,0.0282,4,"Neutral","Face",1353,7,"m",35,"en",6,3.5802,0.6592242424474286,"R",FALSE
"007m35en",41,1,3.875,0.0769,0.0126,0.6029,0.5984,3.5752,0,NA,0,4.0081,0.001,3,"Sad","Face",1353,7,"m",35,"en",6,3.5752,0.6457093193567185,"R",FALSE
"007m35en",42,1,1.125,0.0266,0.0025,0.122,0.2203,3.6358,0,NA,0,3.7686,0.0015,5,"Disgust","Face",1353,7,"m",35,"en",6,3.6358,0.5492802716530588,"R",FALSE
"007m35en",43,2,1.125,0.5738,0.0512,2.456,5.1985,3.6089,1,"1.812",0.4108,4.2283,0.4152,11,"Neutral","Word",1353,7,"m",35,"en",1,3.6089,0.742894248587567,"R",FALSE
"007m35en",44,2,1.5,0.0898,0.0113,0.5444,0.4301,3.6438,1,"2.937",0.1476,3.8138,0.0267,14,"Surprise","Word",1353,7,"m",35,"en",1,3.6438,0.6387160718666474,"R",FALSE
"007m35en",45,1,3.438,0.4257,0.0618,2.9661,3.4292,3.6837,1,"2",0.3936,3.8237,0.3328,12,"Disgust","Word",1353,7,"m",35,"en",1,3.6837,0.757005173425957,"R",FALSE
"007m35en",46,1,1.687,0.299,0.0385,1.8473,2.1489,3.628,1,"4",0.458,3.9574,0.2144,8,"Anger","Word",1353,7,"m",35,"en",1,3.628,0.7220147551741503,"R",FALSE
"007m35en",47,2,1.813,0.8109,0.1151,5.5262,6.5664,3.5813,1,"3.063",0.442,4.3949,0.402,13,"Fear","Word",1353,7,"m",35,"en",1,3.5813,0.8055778795365983,"R",FALSE
"007m35en",48,2,1.812,0.5572,0.0754,3.6203,3.7128,3.6133,2,"1.562",0.2144,4.5462,0.189,9,"Happy","Word",1353,7,"m",35,"en",1,3.6133,0.772213046240155,"R",FALSE
"007m35en",49,1,3.687,0.4745,0.0597,2.8677,2.7881,3.7043,1,"3.062",0.4465,4.2339,0.1515,10,"Sad","Word",1353,7,"m",35,"en",1,3.7043,0.7543926233654035,"R",FALSE
